,Year,EVTYPE,State_Code,Property_Damage,Crop_Damage,Fatalities,Injuries,Total_Damage,Weather_Type,State_Name_Upper,State_Name_Lower
1413,2003,COASTAL FLOOD,DE,50,0,0,0,50,FLOODS,DELAWARE,Delaware
1414,2003,HIGH WIND,DE,40,0,0,0,40,SURGE/SURF,DELAWARE,Delaware
1415,2003,HIGH WINDS,DE,100,0,0,0,100,SURGE/SURF,DELAWARE,Delaware
1416,2003,STRONG WIND,DE,112,0,0,0,112,WIND,DELAWARE,Delaware
1417,2003,THUNDERSTORM WIND,DE,5,0,0,0,5,STORMS,DELAWARE,Delaware
1418,2003,TORNADO,DE,280,0,0,1,280,TORNADO,DELAWARE,Delaware
1419,2003,TSTM WIND,DE,0,0,0,2,0,STORMS,DELAWARE,Delaware
1420,2003,WILDFIRE,DE,5,0,0,0,5,HOT/DRY WEATHER,DELAWARE,Delaware
1421,2003,WINTER STORM,DE,50,0,0,0,50,COLD WEATHER,DELAWARE,Delaware
1422,2004,COASTAL FLOOD,DE,100,0,0,0,100,FLOODS,DELAWARE,Delaware
1423,2004,HAIL,DE,120,0,0,0,120,RAIN/HAIL,DELAWARE,Delaware
1424,2004,HIGH WIND,DE,20,0,0,0,20,SURGE/SURF,DELAWARE,Delaware
1425,2004,LIGHTNING,DE,166.5,0,0,0,166.5,LIGHTNING,DELAWARE,Delaware
1426,2004,STRONG WIND,DE,35.92,0,0,0,35.92,WIND,DELAWARE,Delaware
1427,2004,THUNDERSTORM WIND,DE,10,0,0,0,10,STORMS,DELAWARE,Delaware
1428,2004,THUNDERSTORM WINDS,DE,60,0,0,0,60,STORMS,DELAWARE,Delaware
1429,2004,TORNADO,DE,335,0,0,3,335,TORNADO,DELAWARE,Delaware
1430,2004,TSTM WIND,DE,100,0,0,0,100,STORMS,DELAWARE,Delaware
1431,2004,WILDFIRE,DE,0,0,0,1,0,HOT/DRY WEATHER,DELAWARE,Delaware
1432,2005,HIGH WIND,DE,100,0,0,0,100,SURGE/SURF,DELAWARE,Delaware
1433,2005,LIGHTNING,DE,277,0,1,0,277,LIGHTNING,DELAWARE,Delaware
1434,2005,STRONG WIND,DE,20.5,0,0,0,20.5,WIND,DELAWARE,Delaware
1435,2005,TORNADO,DE,500,0,0,10,500,TORNADO,DELAWARE,Delaware
1436,2006,EXCESSIVE HEAT,DE,0,0,1,15,0,HOT/DRY WEATHER,DELAWARE,Delaware
1437,2006,FLASH FLOOD,DE,301,0,0,0,301,FLOODS,DELAWARE,Delaware
1438,2006,HAIL,DE,0,300,0,0,300,RAIN/HAIL,DELAWARE,Delaware
1439,2006,LIGHTNING,DE,1125.5,0,0,0,1125.5,LIGHTNING,DELAWARE,Delaware
1440,2006,THUNDERSTORM WIND,DE,821,201,0,0,1022,STORMS,DELAWARE,Delaware
1441,2006,TORNADO,DE,283.5,0,0,32,283.5,TORNADO,DELAWARE,Delaware
1442,2006,TSTM WIND,DE,82.5,0,0,1,82.5,STORMS,DELAWARE,Delaware
1443,2007,EXCESSIVE HEAT,DE,0,0,4,28,0,HOT/DRY WEATHER,DELAWARE,Delaware
1444,2007,FLASH FLOOD,DE,680.1,0,0,2,680.1,FLOODS,DELAWARE,Delaware
1445,2007,HEAT WAVE,DE,0,0,1,0,0,HOT/DRY WEATHER,DELAWARE,Delaware
1446,2007,HIGH SURF,DE,0,0,0,55,0,SURGE/SURF,DELAWARE,Delaware
1447,2007,LIGHTNING,DE,2026,0,0,2,2026,LIGHTNING,DELAWARE,Delaware
1448,2007,RIP CURRENTS,DE,0,0,0,27,0,SURGE/SURF,DELAWARE,Delaware
1449,2007,THUNDERSTORM WIND,DE,35,0,0,0,35,STORMS,DELAWARE,Delaware
1450,2007,THUNDERSTORM WINDS,DE,0.2,0,1,0,0.2,STORMS,DELAWARE,Delaware
1451,2007,TORNADO,DE,858.3,0,2,13,858.3,TORNADO,DELAWARE,Delaware
1452,2007,TSTM WIND,DE,0,0,0,4,0,STORMS,DELAWARE,Delaware
1453,2007,UNSEASONABLY WARM,DE,0,0,1,0,0,HOT/DRY WEATHER,DELAWARE,Delaware
1454,2008,EXCESSIVE HEAT,DE,0,0,2,8,0,HOT/DRY WEATHER,DELAWARE,Delaware
1455,2008,FLASH FLOOD,DE,1.1,0,4,0,1.1,FLOODS,DELAWARE,Delaware
1456,2008,HAIL,DE,0.05,0,0,0,0.05,RAIN/HAIL,DELAWARE,Delaware
1457,2008,HEAVY RAIN,DE,0,0,0,1,0,RAIN/HAIL,DELAWARE,Delaware
1458,2008,HEAVY SURF/HIGH SURF,DE,0,0,0,3,0,SURGE/SURF,DELAWARE,Delaware
1459,2008,HIGH SURF,DE,0,0,0,8,0,SURGE/SURF,DELAWARE,Delaware
1460,2008,LIGHTNING,DE,2163,0,0,2,2163,LIGHTNING,DELAWARE,Delaware
1461,2008,RIP CURRENTS,DE,0,0,2,9,0,SURGE/SURF,DELAWARE,Delaware
1462,2008,THUNDERSTORM WIND,DE,1470,0,0,0,1470,STORMS,DELAWARE,Delaware
1463,2008,TORNADO,DE,260,0,0,1,260,TORNADO,DELAWARE,Delaware
1464,2008,TSTM WIND,DE,50,0,0,0,50,STORMS,DELAWARE,Delaware
1465,2009,DROUGHT,DE,0,29.1,0,0,29.1,HOT/DRY WEATHER,DELAWARE,Delaware
1466,2009,FLASH FLOOD,DE,398.1,0,2,3,398.1,FLOODS,DELAWARE,Delaware
1467,2009,HIGH SURF,DE,100,0,0,0,100,SURGE/SURF,DELAWARE,Delaware
1468,2009,HIGH WIND,DE,384.5,0,0,0,384.5,SURGE/SURF,DELAWARE,Delaware
1469,2009,HIGH WINDS,DE,10,0,0,0,10,SURGE/SURF,DELAWARE,Delaware
1470,2009,HURRICANE,DE,50,0,0,0,50,HURRICANES,DELAWARE,Delaware
1471,2009,LIGHTNING,DE,156,0,0,1,156,LIGHTNING,DELAWARE,Delaware
1472,2009,RIP CURRENT,DE,0,0,1,0,0,SURGE/SURF,DELAWARE,Delaware
1473,2009,RIP CURRENTS,DE,0,0,1,0,0,SURGE/SURF,DELAWARE,Delaware
1474,2009,STRONG WIND,DE,416.25,0,0,0,416.25,WIND,DELAWARE,Delaware
1475,2009,THUNDERSTORM WIND,DE,10,0,0,0,10,STORMS,DELAWARE,Delaware
1476,2009,THUNDERSTORM WINDS,DE,6,0,0,0,6,STORMS,DELAWARE,Delaware
1477,2009,TORNADO,DE,353.5,5,0,5,358.5,TORNADO,DELAWARE,Delaware
1478,2009,TROPICAL STORM,DE,17.75,0,0,0,17.75,STORMS,DELAWARE,Delaware
1479,2010,FLOOD,DE,600,0,0,0,600,FLOODS,DELAWARE,Delaware
1480,2010,HIGH WIND,DE,5,0,0,0,5,SURGE/SURF,DELAWARE,Delaware
1481,2010,STRONG WIND,DE,85.5,0,0,0,85.5,WIND,DELAWARE,Delaware
1482,2010,TORNADO,DE,252.75,0,0,0,252.75,TORNADO,DELAWARE,Delaware
1483,2011,COASTAL FLOOD,DE,40,0,0,0,40,FLOODS,DELAWARE,Delaware
1484,2011,COASTAL FLOODING,DE,0.5,0,0,0,0.5,FLOODS,DELAWARE,Delaware
1485,2011,FLOOD/FLASH FLOOD,DE,5,0,0,0,5,FLOODS,DELAWARE,Delaware
1486,2011,HIGH WIND,DE,610,0,0,1,610,SURGE/SURF,DELAWARE,Delaware
1487,2011,STRONG WIND,DE,33.75,0,0,0,33.75,WIND,DELAWARE,Delaware
1488,2011,THUNDERSTORM WIND,DE,1,0,0,0,1,STORMS,DELAWARE,Delaware
1489,2011,THUNDERSTORM WINDS,DE,0.5,0,0,0,0.5,STORMS,DELAWARE,Delaware
1490,2011,TORNADO,DE,250,0,0,1,250,TORNADO,DELAWARE,Delaware
1491,2011,TSTM WIND,DE,0,0,0,1,0,STORMS,DELAWARE,Delaware
1492,2012,FLOOD,DE,0,0,0,1,0,FLOODS,DELAWARE,Delaware
1493,2012,HIGH WIND,DE,50,0,0,0,50,SURGE/SURF,DELAWARE,Delaware
1494,2012,STRONG WIND,DE,153.5,0,1,1,153.5,WIND,DELAWARE,Delaware
1495,2012,THUNDERSTORM WIND,DE,100,0,0,0,100,STORMS,DELAWARE,Delaware
1496,2012,WINDS,DE,3,0,0,0,3,WIND,DELAWARE,Delaware
1497,2001, TSTM WIND (G45),FL,8,0,0,0,8,STORMS,FLORIDA,Florida
1498,2001,COLD/WIND CHILL,FL,0,0,2,1,0,COLD WEATHER,FLORIDA,Florida
1499,2001,DAMAGING FREEZE,FL,8,0,0,0,8,COLD WEATHER,FLORIDA,Florida
1500,2001,EXTREME COLD,FL,0,384.03,1,0,384.03,COLD WEATHER,FLORIDA,Florida
1501,2001,EXTREME COLD/WIND CHILL,FL,0,50,1,0,50,COLD WEATHER,FLORIDA,Florida
1502,2001,EXTREME WINDCHILL,FL,0,17,0,0,17,COLD WEATHER,FLORIDA,Florida
1503,2001,FLASH FLOOD,FL,52.9,0,0,0,52.9,FLOODS,FLORIDA,Florida
1504,2001,FLOOD,FL,206.2,0,0,0,206.2,FLOODS,FLORIDA,Florida
1505,2001,FREEZE,FL,200,490.95,0,0,690.95,OTHER,FLORIDA,Florida
1506,2001,FROST/FREEZE,FL,3.02,497,0,0,500.02,COLD WEATHER,FLORIDA,Florida
1507,2001,HAIL,FL,53.25,0,0,0,53.25,RAIN/HAIL,FLORIDA,Florida
1508,2001,HARD FREEZE,FL,0,12.9,0,0,12.9,COLD WEATHER,FLORIDA,Florida
1509,2001,HIGH SURF,FL,0,0,1,1,0,SURGE/SURF,FLORIDA,Florida
1510,2001,HIGH WIND,FL,126,0,1,6,126,SURGE/SURF,FLORIDA,Florida
1511,2001,LIGHTNING,FL,801.5,0,1,2,801.5,LIGHTNING,FLORIDA,Florida
1512,2001,RIP CURRENT,FL,0,0,3,4,0,SURGE/SURF,FLORIDA,Florida
1513,2001,RIP CURRENTS,FL,0,0,0,1,0,SURGE/SURF,FLORIDA,Florida
1514,2001,RIVER FLOOD,FL,1191,400,0,0,1591,FLOODS,FLORIDA,Florida
1515,2001,STORM SURGE,FL,903.6,0,0,0,903.6,SURGE/SURF,FLORIDA,Florida
1516,2001,STRONG WIND,FL,1,0,0,0,1,WIND,FLORIDA,Florida
1517,2001,THUNDERSTORM WIND,FL,755.5,0,0,5,755.5,STORMS,FLORIDA,Florida
1518,2001,THUNDERSTORM WINDS,FL,560.5,0,0,0,560.5,STORMS,FLORIDA,Florida
1519,2001,TORNADO,FL,9741.58,10.5,4,228,9752.08,TORNADO,FLORIDA,Florida
1520,2001,TSTM WIND,FL,3105.5,0,0,14,3105.5,STORMS,FLORIDA,Florida
1521,2001,TSTM WIND (41),FL,8,0,0,0,8,STORMS,FLORIDA,Florida
1522,2001,TSTM WIND 40,FL,1,0,0,0,1,STORMS,FLORIDA,Florida
1523,2001,TSTM WIND 45,FL,10,0,0,0,10,STORMS,FLORIDA,Florida
1524,2001,TSTM WIND/HAIL,FL,18,0,0,0,18,RAIN/HAIL,FLORIDA,Florida
1525,2001,URBAN/SML STREAM FLD,FL,755,0,0,0,755,FLOODS,FLORIDA,Florida
1526,2001,WATERSPOUT,FL,5,0,0,0,5,WIND,FLORIDA,Florida
1527,2001,WATERSPOUT-,FL,5,0,0,0,5,WIND,FLORIDA,Florida
1528,2001,WILD/FOREST FIRE,FL,20,0,0,1,20,HOT/DRY WEATHER,FLORIDA,Florida
1529,2002,COLD/WIND CHILL,FL,0,0,1,0,0,COLD WEATHER,FLORIDA,Florida
1530,2002,DAMAGING FREEZE,FL,0,64.1,0,0,64.1,COLD WEATHER,FLORIDA,Florida
1531,2002,DENSE FOG,FL,0,0,1,7,0,FOG,FLORIDA,Florida
1532,2002,EXCESSIVE HEAT,FL,0,0,1,0,0,HOT/DRY WEATHER,FLORIDA,Florida
1533,2002,EXTREME COLD,FL,0,74.9,0,0,74.9,COLD WEATHER,FLORIDA,Florida
1534,2002,FLASH FLOOD,FL,107,0,0,1,107,FLOODS,FLORIDA,Florida
1535,2002,FLOOD,FL,930,0,0,0,930,FLOODS,FLORIDA,Florida
1536,2002,FOG,FL,350,0,1,0,350,FOG,FLORIDA,Florida
1537,2002,FROST/FREEZE,FL,0,53,0,0,53,COLD WEATHER,FLORIDA,Florida
1538,2002,HAIL,FL,357.5,0,0,2,357.5,RAIN/HAIL,FLORIDA,Florida
1539,2002,HEAVY RAIN,FL,60,0,0,0,60,RAIN/HAIL,FLORIDA,Florida
1540,2002,HIGH WIND,FL,85,0,1,4,85,SURGE/SURF,FLORIDA,Florida
1541,2002,HIGH WIND (G40),FL,18,0,0,0,18,SURGE/SURF,FLORIDA,Florida
1542,2002,HIGH WINDS,FL,509,0,0,0,509,SURGE/SURF,FLORIDA,Florida
1543,2002,LIGHTNING,FL,851,0,1,12,851,LIGHTNING,FLORIDA,Florida
1544,2002,RIP CURRENTS,FL,0,0,2,2,0,SURGE/SURF,FLORIDA,Florida
1545,2002,RIVER FLOOD,FL,2547,375,0,0,2922,FLOODS,FLORIDA,Florida
1546,2002,THUNDERSTORM WIND,FL,903.75,0,0,15,903.75,STORMS,FLORIDA,Florida
1547,2002,THUNDERSTORM WINDS,FL,165.5,2,1,10,167.5,STORMS,FLORIDA,Florida
1548,2002,TORNADO,FL,19420.98,2,65,663,19422.98,TORNADO,FLORIDA,Florida
1549,2002,TSTM WIND,FL,3754.05,5,0,3,3759.05,STORMS,FLORIDA,Florida
1550,2002,TSTM WIND  (G45),FL,5,0,0,0,5,STORMS,FLORIDA,Florida
1551,2002,TSTM WIND (G45),FL,5,0,0,0,5,STORMS,FLORIDA,Florida
1552,2002,URBAN/SML STREAM FLD,FL,555,700,0,0,1255,FLOODS,FLORIDA,Florida
1553,2002,WILD/FOREST FIRE,FL,850,0,0,1,850,HOT/DRY WEATHER,FLORIDA,Florida
1554,2003,COASTAL FLOOD,FL,175,0,0,0,175,FLOODS,FLORIDA,Florida
1555,2003,COASTAL FLOODING,FL,6,0,0,0,6,FLOODS,FLORIDA,Florida
1556,2003,DENSE FOG,FL,130,0,0,3,130,FOG,FLORIDA,Florida
1557,2003,DUST DEVIL,FL,17,0,0,0,17,WIND,FLORIDA,Florida
1558,2003,FLASH FLOOD,FL,654,0,1,0,654,FLOODS,FLORIDA,Florida
1559,2003,FLOOD,FL,3048.02,0,2,0,3048.02,FLOODS,FLORIDA,Florida
1560,2003,HAIL,FL,1705,21,0,3,1726,RAIN/HAIL,FLORIDA,Florida
1561,2003,HEAVY RAIN,FL,4,0,0,0,4,RAIN/HAIL,FLORIDA,Florida
1562,2003,HIGH SURF,FL,0,0,1,0,0,SURGE/SURF,FLORIDA,Florida
1563,2003,HIGH WIND,FL,125,0,0,0,125,SURGE/SURF,FLORIDA,Florida
1564,2003,HIGH WINDS,FL,1191,0,7,4,1191,SURGE/SURF,FLORIDA,Florida
1565,2003,LIGHTNING,FL,507,0,3,21,507,LIGHTNING,FLORIDA,Florida
1566,2003,RIP CURRENT,FL,0,0,12,15,0,SURGE/SURF,FLORIDA,Florida
1567,2003,RIP CURRENTS,FL,0,0,4,0,0,SURGE/SURF,FLORIDA,Florida
1568,2003,RIVER FLOOD,FL,3054.8,100,0,0,3154.8,FLOODS,FLORIDA,Florida
1569,2003,STORM SURGE,FL,130,0,11,1,130,SURGE/SURF,FLORIDA,Florida
1570,2003,STRONG WIND,FL,59,2,0,0,61,WIND,FLORIDA,Florida
1571,2003,THUNDERSTORM WIND,FL,2804.95,0,0,0,2804.95,STORMS,FLORIDA,Florida
1572,2003,THUNDERSTORM WINDS,FL,7301,0,2,4,7301,STORMS,FLORIDA,Florida
1573,2003,TORNADO,FL,18800.88,100,28,434,18900.88,TORNADO,FLORIDA,Florida
1574,2003,"TORNADOES, TSTM WIND, HAIL",FL,1.6,2.5,25,0,4.1,RAIN/HAIL,FLORIDA,Florida
1575,2003,TSTM WIND,FL,6098.52,64.15,1,45,6162.67,STORMS,FLORIDA,Florida
1576,2003,TSTM WIND (G40),FL,1,0,0,0,1,STORMS,FLORIDA,Florida
1577,2003,TSTM WIND (G45),FL,33,0,0,0,33,STORMS,FLORIDA,Florida
1578,2003,TSTM WIND/HAIL,FL,44.5,0.25,1,1,44.75,RAIN/HAIL,FLORIDA,Florida
1579,2003,URBAN/SML STREAM FLD,FL,1850,0,0,0,1850,FLOODS,FLORIDA,Florida
1580,2003,WATERSPOUT,FL,500,0,1,0,500,WIND,FLORIDA,Florida
1581,2003,WATERSPOUT/TORNADO,FL,50,0,0,0,50,TORNADO,FLORIDA,Florida
1582,2003,WHIRLWIND,FL,7,0,0,0,7,WIND,FLORIDA,Florida
1583,2003,WILD/FOREST FIRE,FL,1070,0,0,11,1070,HOT/DRY WEATHER,FLORIDA,Florida
